site_code,latitude,longitude,year,parameter,val_mean
132952,34.9788,-85.3009,2019,EC2 CSN_Rev Unadjusted PM2.5 LC,0.17611500000000002
132952,34.9788,-85.3009,2019,EC3 CSN_Rev Unadjusted PM2.5 LC,0.009215000000000001
132952,34.9788,-85.3009,2019,OP CSN_Rev Unadjusted PM2.5 LC TOT,0.7480829999999999
132952,34.9788,-85.3009,2019,Sulfate PM2.5 LC,0.865
133031,32.967359,-82.806871,2019,PM2.5 - Local Conditions,8.067143
15310,21.323745000000002,-158.08861299999998,2019,Average Ambient Temperature,24.022222
15310,21.323745000000002,-158.08861299999998,2019,Average Ambient Pressure,761.391304
15310,21.323745000000002,-158.08861299999998,2019,Sample Flow Rate CV - Teflon Filter,0.8021739999999999
15310,21.323745000000002,-158.08861299999998,2019,Sample Flow Rate CV - Nylon Filter,0.7586959999999999
15310,21.323745000000002,-158.08861299999998,2019,Sample Flow Rate CV - Quartz Filter,0.102174
15310,21.323745000000002,-158.08861299999998,2019,Sample Volume - Teflon Filter,9.7
15310,21.323745000000002,-158.08861299999998,2019,Sample Volume - Nylon Filter,9.7
15310,21.323745000000002,-158.08861299999998,2019,Sample Volume - Quartz Filter,31.7
15310,21.323745000000002,-158.08861299999998,2019,Average Ambient Temperature for URG3000N,24.686957
15310,21.323745000000002,-158.08861299999998,2019,Average Ambient Pressure for URG3000N,754.934783
15310,21.323745000000002,-158.08861299999998,2019,Antimony PM2.5 LC,0.0006519999999999999
15310,21.323745000000002,-158.08861299999998,2019,Arsenic PM2.5 LC,0.0
15310,21.323745000000002,-158.08861299999998,2019,Aluminum PM2.5 LC,0.015695999999999998
15310,21.323745000000002,-158.08861299999998,2019,Barium PM2.5 LC,0.001
15310,21.323745000000002,-158.08861299999998,2019,Bromine PM2.5 LC,6.500000000000001e-05
15310,21.323745000000002,-158.08861299999998,2019,Cadmium PM2.5 LC,0.002065
15310,21.323745000000002,-158.08861299999998,2019,Calcium PM2.5 LC,0.033957
15310,21.323745000000002,-158.08861299999998,2019,Chromium PM2.5 LC,0.000543
15310,21.323745000000002,-158.08861299999998,2019,Cobalt PM2.5 LC,0.000174
15310,21.323745000000002,-158.08861299999998,2019,Copper PM2.5 LC,0.000848
15310,21.323745000000002,-158.08861299999998,2019,Chlorine PM2.5 LC,0.395891
15310,21.323745000000002,-158.08861299999998,2019,Cerium PM2.5 LC,0.001043
15310,21.323745000000002,-158.08861299999998,2019,Cesium PM2.5 LC,0.0025
15310,21.323745000000002,-158.08861299999998,2019,Iron PM2.5 LC,0.024391
15310,21.323745000000002,-158.08861299999998,2019,Lead PM2.5 LC,0.001239
15310,21.323745000000002,-158.08861299999998,2019,Indium PM2.5 LC,0.002804
15310,21.323745000000002,-158.08861299999998,2019,Manganese PM2.5 LC,0.000696
15310,21.323745000000002,-158.08861299999998,2019,Nickel PM2.5 LC,0.002109
15310,21.323745000000002,-158.08861299999998,2019,Magnesium PM2.5 LC,0.036283
15310,21.323745000000002,-158.08861299999998,2019,Phosphorus PM2.5 LC,0.000109
15310,21.323745000000002,-158.08861299999998,2019,Selenium PM2.5 LC,0.000609
15310,21.323745000000002,-158.08861299999998,2019,Tin PM2.5 LC,0.00237
15310,21.323745000000002,-158.08861299999998,2019,Titanium PM2.5 LC,0.002326
15310,21.323745000000002,-158.08861299999998,2019,Vanadium PM2.5 LC,0.001065
15310,21.323745000000002,-158.08861299999998,2019,Silicon PM2.5 LC,0.022957
15310,21.323745000000002,-158.08861299999998,2019,Silver PM2.5 LC,0.001174
15310,21.323745000000002,-158.08861299999998,2019,Zinc PM2.5 LC,0.001935
15310,21.323745000000002,-158.08861299999998,2019,Strontium PM2.5 LC,0.000478
15310,21.323745000000002,-158.08861299999998,2019,Sulfur PM2.5 LC,0.1975
15310,21.323745000000002,-158.08861299999998,2019,Rubidium PM2.5 LC,0.00015199999999999998
15310,21.323745000000002,-158.08861299999998,2019,Potassium PM2.5 LC,0.030587
15310,21.323745000000002,-158.08861299999998,2019,Sodium PM2.5 LC,0.28791300000000003
15310,21.323745000000002,-158.08861299999998,2019,Zirconium PM2.5 LC,0.0015
15310,21.323745000000002,-158.08861299999998,2019,Chloride PM2.5 LC,0.5888439999999999
15310,21.323745000000002,-158.08861299999998,2019,Ammonium Ion PM2.5 LC,0.04587
15310,21.323745000000002,-158.08861299999998,2019,Sodium Ion Pm2.5 LC,0.388043
15310,21.323745000000002,-158.08861299999998,2019,Potassium Ion PM2.5 LC,0.026522000000000004
15310,21.323745000000002,-158.08861299999998,2019,Total Nitrate PM2.5 LC,0.200217
15310,21.323745000000002,-158.08861299999998,2019,OC PM2.5 LC TOR,0.252087
15310,21.323745000000002,-158.08861299999998,2019,EC PM2.5 LC TOR,0.10513
15310,21.323745000000002,-158.08861299999998,2019,OC1 PM2.5 LC,-0.003935
15310,21.323745000000002,-158.08861299999998,2019,OC2 PM2.5 LC,0.09737
15310,21.323745000000002,-158.08861299999998,2019,OC3 PM2.5 LC,0.07486999999999999
15310,21.323745000000002,-158.08861299999998,2019,OC4 PM2.5 LC,0.043565
15310,21.323745000000002,-158.08861299999998,2019,OP PM2.5 LC TOR,0.047304
15310,21.323745000000002,-158.08861299999998,2019,EC1 PM2.5 LC,0.099674
15310,21.323745000000002,-158.08861299999998,2019,EC2 PM2.5 LC,0.050109
15310,21.323745000000002,-158.08861299999998,2019,EC3 PM2.5 LC,0.002826
15310,21.323745000000002,-158.08861299999998,2019,OC CSN_Rev Unadjusted PM2.5 LC TOT,0.39976100000000003
15310,21.323745000000002,-158.08861299999998,2019,EC CSN_Rev Unadjusted PM2.5 LC TOT,0.098565
15310,21.323745000000002,-158.08861299999998,2019,OC CSN_Rev Unadjusted PM2.5 LC TOR,0.393065
15310,21.323745000000002,-158.08861299999998,2019,OC1 CSN_Rev Unadjusted PM2.5 LC,0.02287
15310,21.323745000000002,-158.08861299999998,2019,OC2 CSN_Rev Unadjusted PM2.5 LC,0.13308699999999998
15310,21.323745000000002,-158.08861299999998,2019,OC3 CSN_Rev Unadjusted PM2.5 LC,0.120652
15310,21.323745000000002,-158.08861299999998,2019,OC4 CSN_Rev Unadjusted PM2.5 LC,0.060196000000000006
15310,21.323745000000002,-158.08861299999998,2019,OP CSN_Rev Unadjusted PM2.5 LC TOR,0.056326
15310,21.323745000000002,-158.08861299999998,2019,OP PM2.5 LC TOT,0.053413
15310,21.323745000000002,-158.08861299999998,2019,EC CSN_Rev Unadjusted PM2.5 LC TOR,0.10513
15310,21.323745000000002,-158.08861299999998,2019,EC PM2.5 LC TOT,0.098565
15310,21.323745000000002,-158.08861299999998,2019,OC PM2.5 LC TOT,0.258513
15310,21.323745000000002,-158.08861299999998,2019,EC1 CSN_Rev Unadjusted PM2.5 LC,0.100334
15310,21.323745000000002,-158.08861299999998,2019,EC2 CSN_Rev Unadjusted PM2.5 LC,0.057042
15310,21.323745000000002,-158.08861299999998,2019,EC3 CSN_Rev Unadjusted PM2.5 LC,0.003968
15310,21.323745000000002,-158.08861299999998,2019,OP CSN_Rev Unadjusted PM2.5 LC TOT,0.06282599999999999
15310,21.323745000000002,-158.08861299999998,2019,Sulfate PM2.5 LC,0.626304
16110,43.600699,-116.347853,2019,Average Ambient Temperature,6.79
16110,43.600699,-116.347853,2019,Average Ambient Pressure,688.16
16110,43.600699,-116.347853,2019,Sample Flow Rate CV - Teflon Filter,0.7744679999999999
16110,43.600699,-116.347853,2019,Sample Flow Rate CV - Nylon Filter,0.8163269999999999
16110,43.600699,-116.347853,2019,Sample Flow Rate CV - Quartz Filter,0.172
16110,43.600699,-116.347853,2019,Sample Volume - Teflon Filter,9.7
16110,43.600699,-116.347853,2019,Sample Volume - Nylon Filter,9.7
16110,43.600699,-116.347853,2019,Sample Volume - Quartz Filter,31.68
16110,43.600699,-116.347853,2019,Average Ambient Temperature for URG3000N,7.876
16110,43.600699,-116.347853,2019,Average Ambient Pressure for URG3000N,691.46
16110,43.600699,-116.347853,2019,PM10 - LC,9.264151
16110,43.600699,-116.347853,2019,PM10-2.5 - Local Conditions,5.870832999999998
16110,43.600699,-116.347853,2019,PM2.5 - Local Conditions,3.52
16110,43.600699,-116.347853,2019,Antimony PM2.5 LC,0.002872
16110,43.600699,-116.347853,2019,Arsenic PM2.5 LC,0.0
16110,43.600699,-116.347853,2019,Aluminum PM2.5 LC,0.039532
16110,43.600699,-116.347853,2019,Barium PM2.5 LC,0.004383
16110,43.600699,-116.347853,2019,Bromine PM2.5 LC,0.000106
16110,43.600699,-116.347853,2019,Cadmium PM2.5 LC,0.002191
16110,43.600699,-116.347853,2019,Calcium PM2.5 LC,0.028213
16110,43.600699,-116.347853,2019,Chromium PM2.5 LC,0.000723
16110,43.600699,-116.347853,2019,Cobalt PM2.5 LC,-0.000298
16110,43.600699,-116.347853,2019,Copper PM2.5 LC,0.005850999999999999
16110,43.600699,-116.347853,2019,Chlorine PM2.5 LC,0.003532
16110,43.600699,-116.347853,2019,Cerium PM2.5 LC,0.008319
16110,43.600699,-116.347853,2019,Cesium PM2.5 LC,-0.000936
16110,43.600699,-116.347853,2019,Iron PM2.5 LC,0.049021
16110,43.600699,-116.347853,2019,Lead PM2.5 LC,0.001766
16110,43.600699,-116.347853,2019,Indium PM2.5 LC,0.002234
16110,43.600699,-116.347853,2019,Manganese PM2.5 LC,0.001191
16110,43.600699,-116.347853,2019,Nickel PM2.5 LC,0.0008089999999999999
16110,43.600699,-116.347853,2019,Magnesium PM2.5 LC,0.017148999999999998
16110,43.600699,-116.347853,2019,Phosphorus PM2.5 LC,0.000277
16110,43.600699,-116.347853,2019,Selenium PM2.5 LC,0.000426
16110,43.600699,-116.347853,2019,Tin PM2.5 LC,0.001234
16110,43.600699,-116.347853,2019,Titanium PM2.5 LC,0.0035960000000000002
16110,43.600699,-116.347853,2019,Vanadium PM2.5 LC,0.000149
16110,43.600699,-116.347853,2019,Silicon PM2.5 LC,0.108043
16110,43.600699,-116.347853,2019,Silver PM2.5 LC,0.005553
16110,43.600699,-116.347853,2019,Zinc PM2.5 LC,0.006851
16110,43.600699,-116.347853,2019,Strontium PM2.5 LC,0.00034
16110,43.600699,-116.347853,2019,Sulfur PM2.5 LC,0.09534
16110,43.600699,-116.347853,2019,Rubidium PM2.5 LC,0.0006169999999999999
16110,43.600699,-116.347853,2019,Potassium PM2.5 LC,0.033745
16110,43.600699,-116.347853,2019,Sodium PM2.5 LC,0.028979
16110,43.600699,-116.347853,2019,Zirconium PM2.5 LC,0.002745
16110,43.600699,-116.347853,2019,Chloride PM2.5 LC,0.037789
16110,43.600699,-116.347853,2019,Ammonium Ion PM2.5 LC,0.16551
16110,43.600699,-116.347853,2019,Sodium Ion Pm2.5 LC,0.013265
16110,43.600699,-116.347853,2019,Potassium Ion PM2.5 LC,0.018776
16110,43.600699,-116.347853,2019,Total Nitrate PM2.5 LC,0.818163
16110,43.600699,-116.347853,2019,OC PM2.5 LC TOR,1.1433200000000001
16110,43.600699,-116.347853,2019,EC PM2.5 LC TOR,0.46944
16110,43.600699,-116.347853,2019,OC1 PM2.5 LC,0.07207999999999999
16110,43.600699,-116.347853,2019,OC2 PM2.5 LC,0.35514
16110,43.600699,-116.347853,2019,OC3 PM2.5 LC,0.3683
16110,43.600699,-116.347853,2019,OC4 PM2.5 LC,0.11746
16110,43.600699,-116.347853,2019,OP PM2.5 LC TOR,0.23778000000000002
16110,43.600699,-116.347853,2019,EC1 PM2.5 LC,0.52354
16110,43.600699,-116.347853,2019,EC2 PM2.5 LC,0.17573999999999998
16110,43.600699,-116.347853,2019,EC3 PM2.5 LC,0.008020000000000001
16110,43.600699,-116.347853,2019,OC CSN_Rev Unadjusted PM2.5 LC TOT,1.39664
16110,43.600699,-116.347853,2019,EC CSN_Rev Unadjusted PM2.5 LC TOT,0.35682
16110,43.600699,-116.347853,2019,OC CSN_Rev Unadjusted PM2.5 LC TOR,1.28386
16110,43.600699,-116.347853,2019,OC1 CSN_Rev Unadjusted PM2.5 LC,0.0991
16110,43.600699,-116.347853,2019,OC2 CSN_Rev Unadjusted PM2.5 LC,0.39044
16110,43.600699,-116.347853,2019,OC3 CSN_Rev Unadjusted PM2.5 LC,0.41372
16110,43.600699,-116.347853,2019,OC4 CSN_Rev Unadjusted PM2.5 LC,0.134
16110,43.600699,-116.347853,2019,OP CSN_Rev Unadjusted PM2.5 LC TOR,0.24676
16110,43.600699,-116.347853,2019,OP PM2.5 LC TOT,0.34992
16110,43.600699,-116.347853,2019,EC CSN_Rev Unadjusted PM2.5 LC TOR,0.46944
16110,43.600699,-116.347853,2019,EC PM2.5 LC TOT,0.35682
16110,43.600699,-116.347853,2019,OC PM2.5 LC TOT,1.2559280000000002
16110,43.600699,-116.347853,2019,EC1 CSN_Rev Unadjusted PM2.5 LC,0.52435
16110,43.600699,-116.347853,2019,EC2 CSN_Rev Unadjusted PM2.5 LC,0.182611
16110,43.600699,-116.347853,2019,EC3 CSN_Rev Unadjusted PM2.5 LC,0.009228
16110,43.600699,-116.347853,2019,OP CSN_Rev Unadjusted PM2.5 LC TOT,0.35946
16110,43.600699,-116.347853,2019,Sulfate PM2.5 LC,0.303061
16910,47.316577,-116.571281,2019,PM2.5 - Local Conditions,9.43494
16272,43.58031,-116.562676,2019,PM2.5 - Local Conditions,4.401754
16412,42.082221999999994,-111.864167,2019,PM2.5 - Local Conditions,5.101149
16594,45.181897,-113.890285,2019,PM2.5 - Local Conditions,7.9300000000000015
167917,47.536389,-116.236667,2019,PM2.5 - Local Conditions,7.774853999999999
17196,40.123886,-88.24055299999998,2019,PM2.5 - Local Conditions,7.357142999999999
17191001,40.05278,-88.37250999999998,2019,PM2.5 - Local Conditions,7.590122999999998
17311,41.670992,-87.732457,2019,PM2.5 - Local Conditions,7.645454999999999
173122,41.687165,-87.539315,2019,Suspended particulate (TSP),37.820513
173122,41.687165,-87.539315,2019,Cadmium (TSP) LC,0.000692
173122,41.687165,-87.539315,2019,Chromium (TSP) LC,0.01259
173122,41.687165,-87.539315,2019,Iron (TSP) LC,0.6010260000000001
173122,41.687165,-87.539315,2019,Lead (TSP) LC,0.009923000000000001
173122,41.687165,-87.539315,2019,Manganese (TSP) LC,0.045949000000000004
173122,41.687165,-87.539315,2019,Nickel (TSP) LC,0.004462
173122,41.687165,-87.539315,2019,PM2.5 - Local Conditions,9.201316
173152,41.965485,-87.749928,2019,PM2.5 - Local Conditions,8.801389
173157,41.912739,-87.722673,2019,Average Ambient Temperature,4.968182
173157,41.912739,-87.722673,2019,Average Ambient Pressure,738.7727269999999
173157,41.912739,-87.722673,2019,Sample Flow Rate CV - Teflon Filter,1.245455
173157,41.912739,-87.722673,2019,Sample Flow Rate CV - Nylon Filter,0.9545450000000001
173157,41.912739,-87.722673,2019,Sample Flow Rate CV - Quartz Filter,0.1
173157,41.912739,-87.722673,2019,Sample Volume - Teflon Filter,9.7
173157,41.912739,-87.722673,2019,Sample Volume - Nylon Filter,9.7
173157,41.912739,-87.722673,2019,Sample Volume - Quartz Filter,31.643478
173157,41.912739,-87.722673,2019,Average Ambient Temperature for URG3000N,6.656522
173157,41.912739,-87.722673,2019,Average Ambient Pressure for URG3000N,744.782609
173157,41.912739,-87.722673,2019,PM2.5 - Local Conditions,8.711110999999999
173157,41.912739,-87.722673,2019,Antimony PM2.5 LC,0.004545
173157,41.912739,-87.722673,2019,Arsenic PM2.5 LC,0.0
173157,41.912739,-87.722673,2019,Aluminum PM2.5 LC,0.030500000000000006
173157,41.912739,-87.722673,2019,Barium PM2.5 LC,0.002136
173157,41.912739,-87.722673,2019,Bromine PM2.5 LC,0.0008179999999999999
173157,41.912739,-87.722673,2019,Cadmium PM2.5 LC,0.003091
173157,41.912739,-87.722673,2019,Calcium PM2.5 LC,0.051773
173157,41.912739,-87.722673,2019,Chromium PM2.5 LC,0.004227000000000001
173157,41.912739,-87.722673,2019,Cobalt PM2.5 LC,-0.000545
173157,41.912739,-87.722673,2019,Copper PM2.5 LC,0.001545
173157,41.912739,-87.722673,2019,Chlorine PM2.5 LC,0.016409
173157,41.912739,-87.722673,2019,Cerium PM2.5 LC,0.0014550000000000001
173157,41.912739,-87.722673,2019,Cesium PM2.5 LC,0.002
173157,41.912739,-87.722673,2019,Iron PM2.5 LC,0.08895499999999999
173157,41.912739,-87.722673,2019,Lead PM2.5 LC,0.0037270000000000003
173157,41.912739,-87.722673,2019,Indium PM2.5 LC,0.004227000000000001
173157,41.912739,-87.722673,2019,Manganese PM2.5 LC,0.002
173157,41.912739,-87.722673,2019,Nickel PM2.5 LC,0.001364
173157,41.912739,-87.722673,2019,Magnesium PM2.5 LC,0.022545
173157,41.912739,-87.722673,2019,Phosphorus PM2.5 LC,9.1e-05
173157,41.912739,-87.722673,2019,Selenium PM2.5 LC,0.0006360000000000001
173157,41.912739,-87.722673,2019,Tin PM2.5 LC,0.005817999999999999
173157,41.912739,-87.722673,2019,Titanium PM2.5 LC,0.0017729999999999996
173157,41.912739,-87.722673,2019,Vanadium PM2.5 LC,0.000136
173157,41.912739,-87.722673,2019,Silicon PM2.5 LC,0.046
173157,41.912739,-87.722673,2019,Silver PM2.5 LC,0.0016820000000000001
173157,41.912739,-87.722673,2019,Zinc PM2.5 LC,0.016045
173157,41.912739,-87.722673,2019,Strontium PM2.5 LC,0.000273
173157,41.912739,-87.722673,2019,Sulfur PM2.5 LC,0.35640900000000003
173157,41.912739,-87.722673,2019,Rubidium PM2.5 LC,0.000955
173157,41.912739,-87.722673,2019,Potassium PM2.5 LC,0.06050000000000001
173157,41.912739,-87.722673,2019,Sodium PM2.5 LC,0.078318
173157,41.912739,-87.722673,2019,Zirconium PM2.5 LC,0.002545
173157,41.912739,-87.722673,2019,Chloride PM2.5 LC,0.235547
173157,41.912739,-87.722673,2019,Ammonium Ion PM2.5 LC,0.790455
173157,41.912739,-87.722673,2019,Sodium Ion Pm2.5 LC,0.104091
173157,41.912739,-87.722673,2019,Potassium Ion PM2.5 LC,0.047727
173157,41.912739,-87.722673,2019,Total Nitrate PM2.5 LC,2.461364
173157,41.912739,-87.722673,2019,OC PM2.5 LC TOR,1.287261
173157,41.912739,-87.722673,2019,EC PM2.5 LC TOR,0.521652
173157,41.912739,-87.722673,2019,OC1 PM2.5 LC,0.061826
173157,41.912739,-87.722673,2019,OC2 PM2.5 LC,0.433565
173157,41.912739,-87.722673,2019,OC3 PM2.5 LC,0.368087
173157,41.912739,-87.722673,2019,OC4 PM2.5 LC,0.123826
173157,41.912739,-87.722673,2019,OP PM2.5 LC TOR,0.307304
173157,41.912739,-87.722673,2019,EC1 PM2.5 LC,0.67187
173157,41.912739,-87.722673,2019,EC2 PM2.5 LC,0.152
173157,41.912739,-87.722673,2019,EC3 PM2.5 LC,0.005216999999999999
173157,41.912739,-87.722673,2019,OC CSN_Rev Unadjusted PM2.5 LC TOT,1.570217
173157,41.912739,-87.722673,2019,EC CSN_Rev Unadjusted PM2.5 LC TOT,0.378826
173157,41.912739,-87.722673,2019,OC CSN_Rev Unadjusted PM2.5 LC TOR,1.427609
173157,41.912739,-87.722673,2019,OC1 CSN_Rev Unadjusted PM2.5 LC,0.08891299999999999
173157,41.912739,-87.722673,2019,OC2 CSN_Rev Unadjusted PM2.5 LC,0.46887
173157,41.912739,-87.722673,2019,OC3 CSN_Rev Unadjusted PM2.5 LC,0.41313
173157,41.912739,-87.722673,2019,OC4 CSN_Rev Unadjusted PM2.5 LC,0.140435
173157,41.912739,-87.722673,2019,OP CSN_Rev Unadjusted PM2.5 LC TOR,0.316435
173157,41.912739,-87.722673,2019,OP PM2.5 LC TOT,0.44952200000000003
173157,41.912739,-87.722673,2019,EC CSN_Rev Unadjusted PM2.5 LC TOR,0.521652
173157,41.912739,-87.722673,2019,EC PM2.5 LC TOT,0.378826
173157,41.912739,-87.722673,2019,OC PM2.5 LC TOT,1.4297950000000001
173157,41.912739,-87.722673,2019,EC1 CSN_Rev Unadjusted PM2.5 LC,0.672693
173157,41.912739,-87.722673,2019,EC2 CSN_Rev Unadjusted PM2.5 LC,0.158857
173157,41.912739,-87.722673,2019,EC3 CSN_Rev Unadjusted PM2.5 LC,0.00648
173157,41.912739,-87.722673,2019,OP CSN_Rev Unadjusted PM2.5 LC TOT,0.459174
173157,41.912739,-87.722673,2019,Sulfate PM2.5 LC,1.024545
173176,41.7514,-87.713488,2019,Average Ambient Temperature,3.2081630000000003
173176,41.7514,-87.713488,2019,Average Ambient Pressure,743.836735
173176,41.7514,-87.713488,2019,Sample Flow Rate CV - Teflon Filter,0.742857
173176,41.7514,-87.713488,2019,Sample Flow Rate CV - Nylon Filter,0.773469
173176,41.7514,-87.713488,2019,Sample Flow Rate CV - Quartz Filter,0.182222
173176,41.7514,-87.713488,2019,Sample Volume - Teflon Filter,9.7
173176,41.7514,-87.713488,2019,Sample Volume - Nylon Filter,9.7
173176,41.7514,-87.713488,2019,Sample Volume - Quartz Filter,31.684444
173176,41.7514,-87.713488,2019,Average Ambient Temperature for URG3000N,4.404082
173176,41.7514,-87.713488,2019,Average Ambient Pressure for URG3000N,745.2040820000001
173176,41.7514,-87.713488,2019,PM2.5 - Local Conditions,8.353845999999999
173176,41.7514,-87.713488,2019,Antimony PM2.5 LC,0.001102
173176,41.7514,-87.713488,2019,Arsenic PM2.5 LC,0.0
173176,41.7514,-87.713488,2019,Aluminum PM2.5 LC,0.015979999999999998
173176,41.7514,-87.713488,2019,Barium PM2.5 LC,0.006449
173176,41.7514,-87.713488,2019,Bromine PM2.5 LC,0.0012649999999999998
173176,41.7514,-87.713488,2019,Cadmium PM2.5 LC,0.0016530000000000002
173176,41.7514,-87.713488,2019,Calcium PM2.5 LC,0.043959
173176,41.7514,-87.713488,2019,Chromium PM2.5 LC,0.001816
173176,41.7514,-87.713488,2019,Cobalt PM2.5 LC,-0.000204
173176,41.7514,-87.713488,2019,Copper PM2.5 LC,0.0015710000000000001
173176,41.7514,-87.713488,2019,Chlorine PM2.5 LC,0.013938999999999998
173176,41.7514,-87.713488,2019,Cerium PM2.5 LC,0.002816
173176,41.7514,-87.713488,2019,Cesium PM2.5 LC,0.003082
173176,41.7514,-87.713488,2019,Iron PM2.5 LC,0.07851
173176,41.7514,-87.713488,2019,Lead PM2.5 LC,0.003
173176,41.7514,-87.713488,2019,Indium PM2.5 LC,0.0016120000000000002
173176,41.7514,-87.713488,2019,Manganese PM2.5 LC,0.002184
173176,41.7514,-87.713488,2019,Nickel PM2.5 LC,0.000714
173176,41.7514,-87.713488,2019,Magnesium PM2.5 LC,0.014306000000000001
173176,41.7514,-87.713488,2019,Phosphorus PM2.5 LC,0.000531
173176,41.7514,-87.713488,2019,Selenium PM2.5 LC,0.000388
173176,41.7514,-87.713488,2019,Tin PM2.5 LC,0.0025510000000000003
173176,41.7514,-87.713488,2019,Titanium PM2.5 LC,0.002163
173176,41.7514,-87.713488,2019,Vanadium PM2.5 LC,0.000122
173176,41.7514,-87.713488,2019,Silicon PM2.5 LC,0.037286
173176,41.7514,-87.713488,2019,Silver PM2.5 LC,0.0042450000000000005
173176,41.7514,-87.713488,2019,Zinc PM2.5 LC,0.018286
173176,41.7514,-87.713488,2019,Strontium PM2.5 LC,0.000449
173176,41.7514,-87.713488,2019,Sulfur PM2.5 LC,0.400429
173176,41.7514,-87.713488,2019,Rubidium PM2.5 LC,0.000122
173176,41.7514,-87.713488,2019,Potassium PM2.5 LC,0.049796
173176,41.7514,-87.713488,2019,Sodium PM2.5 LC,0.06406099999999999
173176,41.7514,-87.713488,2019,Zirconium PM2.5 LC,0.000612
173176,41.7514,-87.713488,2019,Chloride PM2.5 LC,0.142698
173176,41.7514,-87.713488,2019,Ammonium Ion PM2.5 LC,0.969388
173176,41.7514,-87.713488,2019,Sodium Ion Pm2.5 LC,0.06285700000000001
173176,41.7514,-87.713488,2019,Potassium Ion PM2.5 LC,0.037755000000000004
173176,41.7514,-87.713488,2019,Total Nitrate PM2.5 LC,3.033878
173176,41.7514,-87.713488,2019,OC PM2.5 LC TOR,1.352733
173176,41.7514,-87.713488,2019,EC PM2.5 LC TOR,0.5890219999999999
173176,41.7514,-87.713488,2019,OC1 PM2.5 LC,0.072133
173176,41.7514,-87.713488,2019,OC2 PM2.5 LC,0.444311
173176,41.7514,-87.713488,2019,OC3 PM2.5 LC,0.340467
173176,41.7514,-87.713488,2019,OC4 PM2.5 LC,0.130822
173176,41.7514,-87.713488,2019,OP PM2.5 LC TOR,0.372311
173176,41.7514,-87.713488,2019,EC1 PM2.5 LC,0.793867
173176,41.7514,-87.713488,2019,EC2 PM2.5 LC,0.162156
173176,41.7514,-87.713488,2019,EC3 PM2.5 LC,0.005533
173176,41.7514,-87.713488,2019,OC CSN_Rev Unadjusted PM2.5 LC TOT,1.676867
173176,41.7514,-87.713488,2019,EC CSN_Rev Unadjusted PM2.5 LC TOT,0.405378
173176,41.7514,-87.713488,2019,OC CSN_Rev Unadjusted PM2.5 LC TOR,1.4933109999999998
173176,41.7514,-87.713488,2019,OC1 CSN_Rev Unadjusted PM2.5 LC,0.099089
173176,41.7514,-87.713488,2019,OC2 CSN_Rev Unadjusted PM2.5 LC,0.479733
173176,41.7514,-87.713488,2019,OC3 CSN_Rev Unadjusted PM2.5 LC,0.3858
173176,41.7514,-87.713488,2019,OC4 CSN_Rev Unadjusted PM2.5 LC,0.147511
173176,41.7514,-87.713488,2019,OP CSN_Rev Unadjusted PM2.5 LC TOR,0.381289
173176,41.7514,-87.713488,2019,OP PM2.5 LC TOT,0.555422
173176,41.7514,-87.713488,2019,EC CSN_Rev Unadjusted PM2.5 LC TOR,0.5890219999999999
173176,41.7514,-87.713488,2019,EC PM2.5 LC TOT,0.405378
173176,41.7514,-87.713488,2019,OC PM2.5 LC TOT,1.536246
173176,41.7514,-87.713488,2019,EC1 CSN_Rev Unadjusted PM2.5 LC,0.794582
173176,41.7514,-87.713488,2019,EC2 CSN_Rev Unadjusted PM2.5 LC,0.16902299999999998
173176,41.7514,-87.713488,2019,EC3 CSN_Rev Unadjusted PM2.5 LC,0.006718000000000001
173176,41.7514,-87.713488,2019,OP CSN_Rev Unadjusted PM2.5 LC TOT,0.5649109999999999
173176,41.7514,-87.713488,2019,Sulfate PM2.5 LC,1.1397959999999998
1731110,41.85577,-87.657928,2019,Suspended particulate (TSP),34.194444
1731110,41.85577,-87.657928,2019,Cadmium (TSP) LC,2.8000000000000003e-05
1731110,41.85577,-87.657928,2019,Chromium (TSP) LC,0.011
1731110,41.85577,-87.657928,2019,Iron (TSP) LC,0.32472199999999996
1731110,41.85577,-87.657928,2019,Lead (TSP) LC,0.007917
1731110,41.85577,-87.657928,2019,Manganese (TSP) LC,0.014806
1731110,41.85577,-87.657928,2019,Nickel (TSP) LC,0.0035280000000000003
17311016,41.80118,-87.832349,2019,PM2.5 - Local Conditions,9.651899
17313103,41.965193,-87.87626499999998,2019,Carbon disulfide,0.003333
17313103,41.965193,-87.87626499999998,2019,Propylene,1.316667
17313103,41.965193,-87.87626499999998,2019,Acetylene,1.8933330000000002
17313103,41.965193,-87.87626499999998,2019,Freon 114,0.035333
17313103,41.965193,-87.87626499999998,2019,"1,3-Butadiene",0.173333
17313103,41.965193,-87.87626499999998,2019,n-Octane,1.9333330000000002
17313103,41.965193,-87.87626499999998,2019,Methyl tert-butyl ether,0.0
17313103,41.965193,-87.87626499999998,2019,Tert-amyl methyl ether,0.001
17313103,41.965193,-87.87626499999998,2019,tert-Butyl ethyl ether,0.009333
17313103,41.965193,-87.87626499999998,2019,Ethyl acrylate,0.0
17313103,41.965193,-87.87626499999998,2019,Methyl methacrylate,0.006666999999999999
17313103,41.965193,-87.87626499999998,2019,Formaldehyde,4.496667
17313103,41.965193,-87.87626499999998,2019,Acetaldehyde,3.8633330000000004
